timestamp,model,dataset,notes,Return_MAE,Return_MSE,Return_RMSE
2026-03-16 22:01:32,LSTM_Baseline,linear_gradual_drift_30,,0.0470956308187042,0.0037038693594599,0.0608594229307172
2026-03-16 22:01:40,LSTM_Baseline,linear_abrupt_drift_1,,0.0535484551113683,0.0054372543760412,0.0737377405135339
2026-03-16 22:02:00,LSTM_Baseline,linear_abrupt_drift_2,,0.0449519157224517,0.003290043158653,0.0573588978158846
2026-03-16 22:02:20,LSTM_Baseline,linear_abrupt_drift_3,,0.3097273579088653,0.1407023347515225,0.3751030988295384
2026-03-16 22:02:30,LSTM_Baseline,linear_abrupt_drift_4,,0.0533763343613517,0.0046738659205922,0.0683656779428992
2026-03-16 22:02:46,LSTM_Baseline,linear_abrupt_drift_5,,0.0583065750899912,0.0053027904160148,0.0728202610268246
2026-03-16 22:02:55,LSTM_Baseline,linear_abrupt_drift_6,,0.0731488912662606,0.0087759783624074,0.0936801919426272
2026-03-16 22:03:11,LSTM_Baseline,linear_abrupt_drift_7,,0.0644756574682076,0.0066618946778314,0.0816204305173122
2026-03-16 22:03:26,LSTM_Baseline,linear_abrupt_drift_8,,0.6768484124226998,0.582064795501865,0.7629317109033187
2026-03-16 22:03:42,LSTM_Baseline,linear_abrupt_drift_9,,0.3226501951128827,0.1800182151007416,0.4242855348709659
2026-03-16 22:03:50,LSTM_Baseline,linear_abrupt_drift_10,,0.1248550616664687,0.0312378355149268,0.1767422855881605
2026-03-16 22:03:58,LSTM_Baseline,linear_abrupt_drift_11,,0.0623041594002854,0.0067711888832618,0.0822872340236436
2026-03-16 22:04:14,LSTM_Baseline,linear_abrupt_drift_12,,0.1155949796079368,0.0258776545794097,0.1608653305700448
2026-03-16 22:04:20,LSTM_Baseline,linear_abrupt_drift_13,,0.0426584257420187,0.0031610733395712,0.0562234234067193
2026-03-16 22:04:28,LSTM_Baseline,linear_abrupt_drift_14,,0.0643303577536191,0.0076279023670781,0.0873378633072629
2026-03-16 22:04:44,LSTM_Baseline,linear_abrupt_drift_15,,0.4165187338060609,0.2338056039339096,0.4835344909454853
2026-03-16 22:04:58,LSTM_Baseline,linear_abrupt_drift_16,,0.0752472119655047,0.0089240196737371,0.0944670295591914
2026-03-16 22:05:06,LSTM_Baseline,linear_abrupt_drift_17,,0.0456737679117658,0.0035744604415128,0.0597867915305118
2026-03-16 22:05:14,LSTM_Baseline,linear_abrupt_drift_18,,0.067869502697912,0.0088040830563653,0.0938300754362128
2026-03-16 22:05:23,LSTM_Baseline,linear_abrupt_drift_19,,0.0675029707699417,0.0069958109158129,0.0836409643405245
2026-03-16 22:05:34,LSTM_Baseline,linear_abrupt_drift_20,,0.0606392729407515,0.0056505552202442,0.0751701750712627
2026-03-16 22:05:55,LSTM_Baseline,linear_abrupt_drift_21,,0.0584613651340979,0.0050673881664648,0.0711855895983509
2026-03-16 22:06:02,LSTM_Baseline,linear_abrupt_drift_22,,0.0804332312940181,0.0134829485867934,0.1161160996020512
2026-03-16 22:06:10,LSTM_Baseline,linear_abrupt_drift_23,,0.0476467040629499,0.0037463698991371,0.0612075967436813
2026-03-16 22:06:30,LSTM_Baseline,linear_abrupt_drift_24,,0.5605260171017823,0.5279625970529818,0.7266103474717256
2026-03-16 22:06:40,LSTM_Baseline,linear_abrupt_drift_25,,0.0550320454349189,0.0050249265610645,0.0708867163935848
2026-03-16 22:07:03,LSTM_Baseline,linear_abrupt_drift_26,,0.0453587692790511,0.0037060840991568,0.0608776157479651
2026-03-16 22:07:20,LSTM_Baseline,linear_abrupt_drift_27,,0.0700510695315627,0.0080909633301707,0.0899497822686122
2026-03-16 22:07:27,LSTM_Baseline,linear_abrupt_drift_28,,0.0524175739704885,0.004399447453171,0.0663283306979081
2026-03-16 22:07:47,LSTM_Baseline,linear_abrupt_drift_29,,0.2750684540475888,0.1108631670695126,0.3329612095567781
2026-03-16 22:07:54,LSTM_Baseline,linear_abrupt_drift_30,,0.0518993060542045,0.0043883961511384,0.0662449707610961
2026-03-16 22:08:13,LSTM_Baseline,nonlinear_gradual_drift_1,,0.0429100968311845,0.0026273517825719,0.0512576997393756
2026-03-16 22:08:32,LSTM_Baseline,nonlinear_gradual_drift_2,,0.0239227080323384,0.0009043274061847,0.0300720369477157
2026-03-16 22:08:50,LSTM_Baseline,nonlinear_gradual_drift_3,,0.0216808460603884,0.0007375087171658,0.0271571117235591
2026-03-16 22:09:07,LSTM_Baseline,nonlinear_gradual_drift_4,,0.0207191369853965,0.000668354718873,0.0258525572985165
2026-03-16 22:09:25,LSTM_Baseline,nonlinear_gradual_drift_5,,0.0328161118173837,0.0016028606008114,0.04003574154192
2026-03-16 22:09:43,LSTM_Baseline,nonlinear_gradual_drift_6,,0.0269152839786489,0.0011733332633969,0.034253952522256
2026-03-16 22:10:03,LSTM_Baseline,nonlinear_gradual_drift_7,,0.0251123020548907,0.0010060484814232,0.0317182673143293
2026-03-16 22:10:23,LSTM_Baseline,nonlinear_gradual_drift_8,,0.0253818492576433,0.0010349403919746,0.0321704894581138
2026-03-16 22:10:43,LSTM_Baseline,nonlinear_gradual_drift_9,,0.0418049515319809,0.0027301571158139,0.0522509054066433
2026-03-16 22:11:00,LSTM_Baseline,nonlinear_gradual_drift_10,,0.0235363207887604,0.0008809177926509,0.0296802593090248
2026-03-16 22:11:19,LSTM_Baseline,nonlinear_gradual_drift_11,,0.0289071051219316,0.0012540630222621,0.0354127522548324
2026-03-16 22:11:38,LSTM_Baseline,nonlinear_gradual_drift_12,,0.0372750683101883,0.0023118825279113,0.0480820395564842
2026-03-16 22:11:57,LSTM_Baseline,nonlinear_gradual_drift_13,,0.0211651074943727,0.0007031974778717,0.0265178709151354
2026-03-16 22:12:16,LSTM_Baseline,nonlinear_gradual_drift_14,,0.0214700097308,0.0007224031584165,0.0268775586394407
2026-03-16 22:12:34,LSTM_Baseline,nonlinear_gradual_drift_15,,0.0226031939397236,0.000791468848795,0.0281330561581043
2026-03-16 22:12:53,LSTM_Baseline,nonlinear_gradual_drift_16,,0.0231900479014177,0.0008439680208492,0.0290511277035713
2026-03-16 22:13:11,LSTM_Baseline,nonlinear_gradual_drift_17,,0.0309727914196316,0.0014357612994151,0.0378914409783412
2026-03-16 22:13:29,LSTM_Baseline,nonlinear_gradual_drift_18,,0.0313101271327247,0.0016812301307471,0.04100280637648
2026-03-16 22:13:48,LSTM_Baseline,nonlinear_gradual_drift_19,,0.0358033495854406,0.0019838390391728,0.0445403080273683
2026-03-16 22:14:09,LSTM_Baseline,nonlinear_gradual_drift_20,,0.0215139558837442,0.0007255276883876,0.0269356211806538
